Unicode,Image,X,Y,Block ID,Char ID,Width,Height
U+6709,100241706_00011_2,429,2374,B0001,C0112,123,145
U+884C,100241706_00011_2,435,2540,B0001,C0113,124,141
U+811A,100241706_00011_2,432,2688,B0001,C0114,131,152
U+5965,100241706_00011_2,416,2862,B0001,C0115,143,156
U+5DDE,100241706_00011_2,441,3027,B0001,C0116,101,145
U+5357,100241706_00011_2,452,3183,B0001,C0117,92,169
U+90E8,100241706_00011_2,424,3358,B0001,C0118,137,148
U+306E,100241706_00011_2,449,3529,B0001,C0119,91,85
U+516B,100241706_00011_2,175,1006,B0001,C0120,147,87
U+306E,100241706_00011_2,199,1106,B0001,C0121,88,88
U+3078,100241706_00011_2,185,1195,B0001,C0122,111,169
U+3068,100241706_00011_2,215,1366,B0001,C0123,68,119
U+3044,100241706_00011_2,195,1514,B0001,C0124,95,93
U+3075,100241706_00011_2,188,1608,B0001,C0125,97,100
U+5BBF,100241706_00011_2,179,1708,B0001,C0126,109,165
U+306B,100241706_00011_2,208,1878,B0001,C0127,65,105
U+6CCA,100241706_00011_2,195,2016,B0001,C0128,107,153
U+308A,100241706_00011_2,221,2170,B0001,C0129,55,136
U+3051,100241706_00011_2,205,2326,B0001,C0130,89,132
U+308B,100241706_00011_2,225,2459,B0001,C0131,43,73
U+3068,100241706_00011_2,212,2576,B0001,C0132,79,85
U+3046,100241706_00011_2,211,2663,B0001,C0133,65,124
U+3075,100241706_00011_2,187,2788,B0001,C0134,115,132
U+3092,100241706_00011_2,205,2926,B0001,C0135,89,111
U+3044,100241706_00011_2,200,3081,B0001,C0136,91,87
U+3068,100241706_00011_2,215,3166,B0001,C0137,71,112
U+7D30,100241706_00011_2,196,3319,B0001,C0138,113,128
U+304F,100241706_00011_2,213,3502,B0001,C0139,55,115
U+6253,100241706_00012_1,2004,990,B0001,C0001,123,159
U+3042,100241706_00012_1,2041,1147,B0001,C0002,99,124
U+3058,100241706_00012_1,2064,1275,B0001,C0003,56,196
U+3088,100241706_00012_1,2056,1491,B0001,C0004,43,93
U+304F,100241706_00012_1,2036,1586,B0001,C0005,60,119
U+3042,100241706_00012_1,2019,1734,B0001,C0006,93,120
U+3064,100241706_00012_1,2009,1856,B0001,C0007,111,100
U+3082,100241706_00012_1,2037,1972,B0001,C0008,59,135
U+306E,100241706_00012_1,2023,2108,B0001,C0009,89,113
U+306B,100241706_00012_1,2007,2250,B0001,C0010,111,109
U+3057,100241706_00012_1,2055,2360,B0001,C0011,19,115
U+3066,100241706_00012_1,2016,2472,B0001,C0012,84,116
U+5E73,100241706_00012_1,1997,2628,B0001,C0013,123,127
U+306B,100241706_00012_1,2017,2774,B0001,C0014,100,112
U+3064,100241706_00012_1,2016,2921,B0001,C0015,95,88
U+3051,100241706_00012_1,2021,3010,B0001,C0016,88,125
U+51FA,100241706_00012_1,2017,3157,B0001,C0017,111,76
U+3057,100241706_00012_1,2048,3255,B0001,C0018,21,124
U+306C,100241706_00012_1,2007,3381,B0001,C0019,100,89
U+751A,100241706_00012_1,2017,3489,B0001,C0020,92,128
U+8EFD,100241706_00012_1,1760,998,B0001,C0021,135,137
U+304F,100241706_00012_1,1805,1132,B0001,C0022,73,120
U+3057,100241706_00012_1,1819,1258,B0001,C0023,31,149
U+3066,100241706_00012_1,1785,1416,B0001,C0024,87,115
U+7F8E,100241706_00012_1,1771,1554,B0001,C0025,97,205
U+5473,100241706_00012_1,1753,1779,B0001,C0026,128,148
U+306A,100241706_00012_1,1785,1952,B0001,C0027,84,121
U+308A,100241706_00012_1,1787,2075,B0001,C0028,64,125
U+305D,100241706_00012_1,1784,2230,B0001,C0029,85,113
U+306E,100241706_00012_1,1771,2344,B0001,C0030,97,120
U+309D,100241706_00012_1,1809,2466,B0001,C0031,45,67
U+3061,100241706_00012_1,1792,2544,B0001,C0032,73,123
U+5BBF,100241706_00012_1,1771,2687,B0001,C0033,101,179
U+306B,100241706_00012_1,1779,2867,B0001,C0034,65,96
U+304B,100241706_00012_1,1747,3005,B0001,C0035,117,84
U+3078,100241706_00012_1,1752,3090,B0001,C0036,119,73
U+308A,100241706_00012_1,1784,3165,B0001,C0037,61,101
U+9152,100241706_00012_1,1755,3310,B0001,C0038,109,129
U+98DF,100241706_00012_1,1755,3446,B0001,C0039,125,165
U+306E,100241706_00012_1,1545,998,B0001,C0040,100,84
U+305D,100241706_00012_1,1559,1112,B0001,C0041,80,108
U+3078,100241706_00012_1,1547,1239,B0001,C0042,119,61
U+306B,100241706_00012_1,1547,1330,B0001,C0043,101,92
U+3057,100241706_00012_1,1583,1458,B0001,C0044,29,164
U+3066,100241706_00012_1,1547,1623,B0001,C0045,85,127
U+53CB,100241706_00012_1,1541,1774,B0001,C0046,107,112
U+4EBA,100241706_00012_1,1527,1902,B0001,C0047,143,109
U+306A,100241706_00012_1,1552,2040,B0001,C0048,85,123
U+3069,100241706_00012_1,1563,2166,B0001,C0049,87,123
U+306B,100241706_00012_1,1540,2300,B0001,C0050,103,105
U+88FD,100241706_00012_1,1523,2434,B0001,C0051,117,177
U+3057,100241706_00012_1,1577,2632,B0001,C0052,24,151
U+3075,100241706_00012_1,1539,2822,B0001,C0053,95,136
U+308B,100241706_00012_1,1527,2974,B0001,C0054,124,152
U+307E,100241706_00012_1,1559,3162,B0001,C0055,53,144
U+3072,100241706_00012_1,1531,3307,B0001,C0056,103,125
U+306C,100241706_00012_1,1529,3501,B0001,C0057,107,105
U+540D,100241706_00012_1,1291,991,B0001,C0058,107,159
U+3082,100241706_00012_1,1317,1152,B0001,C0059,64,111
U+5357,100241706_00012_1,1308,1302,B0001,C0060,89,189
U+90E8,100241706_00012_1,1285,1492,B0001,C0061,136,187
U+516B,100241706_00012_1,1288,1716,B0001,C0062,123,79
U+306E,100241706_00012_1,1311,1818,B0001,C0063,77,97
U+3078,100241706_00012_1,1299,1910,B0001,C0064,92,197
U+306B,100241706_00012_1,1317,2108,B0001,C0065,47,139
U+3066,100241706_00012_1,1295,2248,B0001,C0066,91,117
U+98DF,100241706_00012_1,1277,2392,B0001,C0067,139,167
U+305B,100241706_00012_1,1283,2562,B0001,C0068,99,109
U+3057,100241706_00012_1,1336,2672,B0001,C0069,27,124
U+3086,100241706_00012_1,1297,2822,B0001,C0070,95,88
U+3078,100241706_00012_1,1277,2911,B0001,C0071,135,68
U+5176,100241706_00012_1,1280,2981,B0001,C0072,111,139
U+307E,100241706_00012_1,1305,3125,B0001,C0073,59,121
U+309D,100241706_00012_1,1328,3247,B0001,C0074,19,32
U+306F,100241706_00012_1,1055,1278,B0001,C0075,105,167
U+3061,100241706_00012_1,1064,1450,B0001,C0076,83,145
U+3078,100241706_00012_1,1043,1596,B0001,C0077,116,164
U+3069,100241706_00012_1,1068,1762,B0001,C0078,101,119
U+3046,100241706_00012_1,1065,1882,B0001,C0079,64,133
U+3075,100241706_00012_1,1039,2034,B0001,C0080,131,156
U+306A,100241706_00012_1,1057,2200,B0001,C0081,104,128
U+308B,100241706_00012_1,1079,2330,B0001,C0082,41,85
U+3079,100241706_00012_1,1035,2416,B0001,C0083,132,73
U+3057,100241706_00012_1,1085,2487,B0001,C0084,25,264
U+516B,100241706_00012_1,796,990,B0001,C0085,161,89
U+306F,100241706_00012_1,833,1086,B0001,C0086,77,131
U+3090,100241706_00012_1,815,1230,B0001,C0087,100,137
U+3068,100241706_00012_1,831,1390,B0001,C0088,77,97
U+3046,100241706_00012_1,829,1486,B0001,C0089,63,156
U+3075,100241706_00012_1,797,1643,B0001,C0090,123,151
U+3068,100241706_00012_1,836,1783,B0001,C0091,65,107
U+3044,100241706_00012_1,819,1922,B0001,C0092,89,88
U+3075,100241706_00012_1,805,2011,B0001,C0093,101,113
U+306F,100241706_00012_1,801,2135,B0001,C0094,99,68
U+3044,100241706_00012_1,808,2239,B0001,C0095,100,83
U+304B,100241706_00012_1,799,2332,B0001,C0096,120,95
U+309E,100241706_00012_1,863,2432,B0001,C0097,48,53
U+306A,100241706_00012_1,820,2515,B0001,C0098,76,164
U+308B,100241706_00012_1,815,2680,B0001,C0099,100,123
U+306B,100241706_00012_1,795,2807,B0001,C0100,107,119
U+3084,100241706_00012_1,796,2934,B0001,C0101,107,159
U+25B2,100241706_00012_1,575,936,B0001,C0102,104,51
U+91CE,100241706_00012_1,549,1020,B0001,C0103,155,163
U+72D0,100241706_00012_1,532,1219,B0001,C0104,161,156
U+8C46,100241706_00012_1,559,1423,B0001,C0105,116,136
U+8150,100241706_00012_1,520,1590,B0001,C0106,155,181
U+90FD,100241706_00012_1,313,974,B0001,C0107,136,172
U+306B,100241706_00012_1,349,1156,B0001,C0108,51,107
U+3068,100241706_00012_1,348,1286,B0001,C0109,56,124
U+3075,100241706_00012_1,325,1411,B0001,C0110,93,132
U+304D,100241706_00012_1,332,1544,B0001,C0111,73,144
U+7247,100241706_00012_1,333,1716,B0001,C0112,89,109
U+7530,100241706_00012_1,323,1856,B0001,C0113,97,119
U+820E,100241706_00012_1,309,1982,B0001,C0114,132,164
U+306B,100241706_00012_1,335,2147,B0001,C0115,53,103
U+306F,100241706_00012_1,313,2264,B0001,C0116,89,85
U+6613,100241706_00012_1,308,2375,B0001,C0117,100,175
U+5360,100241706_00012_1,333,2560,B0001,C0118,76,133
U+3068,100241706_00012_1,337,2695,B0001,C0119,64,116
U+3044,100241706_00012_1,323,2843,B0001,C0120,87,73
U+3075,100241706_00012_1,305,2918,B0001,C0121,109,99
U+4E8B,100241706_00012_1,325,3018,B0001,C0122,73,159
U+3082,100241706_00012_1,323,3190,B0001,C0123,67,113
U+306A,100241706_00012_1,323,3329,B0001,C0124,88,127
U+3051,100241706_00012_1,323,3454,B0001,C0125,93,137
U+308C,100241706_00012_2,1909,992,B0001,C0001,63,148
U+3070,100241706_00012_2,1895,1142,B0001,C0002,96,83
U+72D0,100241706_00012_2,1879,1254,B0001,C0003,121,133
U+306B,100241706_00012_2,1887,1410,B0001,C0004,99,89
U+5409,100241706_00012_2,1894,1548,B0001,C0005,100,121
U+51F6,100241706_00012_2,1895,1699,B0001,C0006,103,115
U+3092,100241706_00012_2,1905,1827,B0001,C0007,97,124
U+554F,100241706_00012_2,1906,1972,B0001,C0008,95,123
U+3075,100241706_00012_2,1894,2102,B0001,C0009,99,107
U+305D,100241706_00012_2,1911,2240,B0001,C0010,79,105
U+306E,100241706_00012_2,1913,2347,B0001,C0011,73,105
U+8853,100241706_00012_2,1886,2491,B0001,C0012,115,127
U+306F,100241706_00012_2,1911,2619,B0001,C0013,77,95
U+4F4F,100241706_00012_2,1886,2744,B0001,C0014,113,132
U+6240,100241706_00012_2,1895,2878,B0001,C0015,104,164
U+306E,100241706_00012_2,1911,3058,B0001,C0016,84,80
U+7A74,100241706_00012_2,1911,3158,B0001,C0017,101,113
U+306E,100241706_00012_2,1913,3291,B0001,C0018,83,95
U+53E3,100241706_00012_2,1926,3429,B0001,C0019,68,97
U+3078,100241706_00012_2,1902,3527,B0001,C0020,99,55
U+751F,100241706_00012_2,1646,995,B0001,C0021,124,107
U+306A,100241706_00012_2,1670,1116,B0001,C0022,81,145
U+308B,100241706_00012_2,1687,1262,B0001,C0023,40,81
U+6240,100241706_00012_2,1648,1375,B0001,C0024,115,131
U+306E,100241706_00012_2,1670,1534,B0001,C0025,85,69
U+3068,100241706_00012_2,1679,1639,B0001,C0026,71,99
U+3046,100241706_00012_2,1687,1742,B0001,C0027,52,113
U+3075,100241706_00012_2,1663,1892,B0001,C0028,104,149
U+3092,100241706_00012_2,1674,2052,B0001,C0029,99,137
U+305D,100241706_00012_2,1683,2223,B0001,C0030,76,121
U+306A,100241706_00012_2,1688,2347,B0001,C0031,72,129
U+3075,100241706_00012_2,1664,2479,B0001,C0032,92,113
U+98DF,100241706_00012_2,1668,2623,B0001,C0033,124,139
U+3075,100241706_00012_2,1667,2802,B0001,C0034,107,108
U+3068,100241706_00012_2,1692,2911,B0001,C0035,65,109
U+304F,100241706_00012_2,1668,3053,B0001,C0036,111,131
U+3089,100241706_00012_2,1700,3185,B0001,C0037,33,107
U+306F,100241706_00012_2,1670,3293,B0001,C0038,93,69
U+3056,100241706_00012_2,1690,3405,B0001,C0039,108,107
U+308B,100241706_00012_2,1691,3513,B0001,C0040,52,77
U+306B,100241706_00012_2,1412,988,B0001,C0041,100,112
U+3066,100241706_00012_2,1423,1102,B0001,C0042,61,128
U+5584,100241706_00012_2,1414,1258,B0001,C0043,104,179
U+60AA,100241706_00012_2,1419,1479,B0001,C0044,112,140
U+3092,100241706_00012_2,1423,1632,B0001,C0045,99,119
U+5B9A,100241706_00012_2,1428,1772,B0001,C0046,91,145
U+3080,100241706_00012_2,1430,1922,B0001,C0047,93,136
U+308B,100241706_00012_2,1443,2051,B0001,C0048,48,80
U+4E8B,100241706_00012_2,1414,2154,B0001,C0049,97,173
U+306A,100241706_00012_2,1447,2340,B0001,C0050,65,132
U+308A,100241706_00012_2,1435,2474,B0001,C0051,67,133
U+305D,100241706_00012_2,1439,2644,B0001,C0052,80,120
U+308C,100241706_00012_2,1418,2771,B0001,C0053,132,129
U+3086,100241706_00012_2,1431,2935,B0001,C0054,100,75
U+3078,100241706_00012_2,1419,3022,B0001,C0055,132,73
U+306B,100241706_00012_2,1422,3118,B0001,C0056,108,84
U+751F,100241706_00012_2,1412,3233,B0001,C0057,127,97
U+306B,100241706_00012_2,1434,3366,B0001,C0058,97,111
U+3066,100241706_00012_2,1446,3478,B0001,C0059,60,109
U+98DF,100241706_00012_2,1172,991,B0001,C0060,123,152
U+3059,100241706_00012_2,1184,1150,B0001,C0061,84,123
U+308B,100241706_00012_2,1200,1268,B0001,C0062,55,103
U+3092,100241706_00012_2,1190,1379,B0001,C0063,95,121
U+3084,100241706_00012_2,939,1196,B0001,C0064,104,140
U+3053,100241706_00012_2,960,1384,B0001,C0065,73,91
U+3068,100241706_00012_2,964,1515,B0001,C0066,67,112
U+3046,100241706_00012_2,964,1628,B0001,C0067,55,147
U+3075,100241706_00012_2,938,1776,B0001,C0068,113,131
U+306A,100241706_00012_2,952,1915,B0001,C0069,80,137
U+308B,100241706_00012_2,978,2052,B0001,C0070,40,104
U+3079,100241706_00012_2,936,2166,B0001,C0071,121,88
U+3057,100241706_00012_2,976,2259,B0001,C0072,32,345
U+5974,100241706_00012_2,679,990,B0001,C0073,167,113
U+8C46,100241706_00012_2,710,1152,B0001,C0074,92,140
U+8150,100241706_00012_2,687,1315,B0001,C0075,116,171
U+3068,100241706_00012_2,735,1494,B0001,C0076,51,120
U+306F,100241706_00012_2,704,1615,B0001,C0077,87,83
U+3044,100241706_00012_2,707,1732,B0001,C0078,93,105
U+3064,100241706_00012_2,708,1834,B0001,C0079,105,125
U+306E,100241706_00012_2,718,1972,B0001,C0080,81,80
U+6642,100241706_00012_2,703,2083,B0001,C0081,113,157
U+3088,100241706_00012_2,743,2239,B0001,C0082,45,96
U+308A,100241706_00012_2,738,2338,B0001,C0083,55,111
U+304B,100241706_00012_2,730,2455,B0001,C0084,61,76
U+307E,100241706_00012_2,734,2543,B0001,C0085,56,129
U+3061,100241706_00012_2,720,2674,B0001,C0086,85,109
U+304C,100241706_00012_2,736,2800,B0001,C0087,83,104
U+3072,100241706_00012_2,712,2904,B0001,C0088,104,113
U+306A,100241706_00012_2,730,3019,B0001,C0089,68,136
U+308A,100241706_00012_2,723,3157,B0001,C0090,71,160
U+3051,100241706_00012_2,463,983,B0001,C0091,105,153
U+3093,100241706_00012_2,448,1160,B0001,C0092,139,133
U+3061,100241706_00012_2,484,1314,B0001,C0093,76,143
U+3093,100241706_00012_2,460,1466,B0001,C0094,135,127
U+8C46,100241706_00012_2,463,1622,B0001,C0095,108,144
U+8150,100241706_00012_2,448,1794,B0001,C0096,119,173
U+25B2,100241706_00012_2,217,933,B0001,C0097,92,51
U+5099,100241706_00012_2,180,1006,B0001,C0098,147,167
U+524D,100241706_00012_2,201,1183,B0001,C0099,115,168
U+306E,100241706_00012_2,213,1367,B0001,C0100,96,75
U+56FD,100241706_00012_2,208,1467,B0001,C0101,107,127
U+5200,100241706_00012_2,220,1624,B0001,C0102,80,95
U+935B,100241706_00012_2,204,1762,B0001,C0103,133,169
U+6CBB,100241706_00012_2,211,1948,B0001,C0104,111,136
U+304A,100241706_00012_2,211,2130,B0001,C0105,111,101
U+3075,100241706_00012_2,211,2232,B0001,C0106,103,129
U+304D,100241706_00012_2,233,2363,B0001,C0107,69,133
U+3046,100241706_00012_2,248,2504,B0001,C0108,45,97
U+3061,100241706_00012_2,237,2603,B0001,C0109,75,137
U+306B,100241706_00012_2,211,2743,B0001,C0110,108,107
U+6C34,100241706_00012_2,204,2894,B0001,C0111,145,120
U+7531,100241706_00012_2,225,3065,B0001,C0112,88,121
U+8ED2,100241706_00012_2,207,3217,B0001,C0113,129,172
U+3068,100241706_00012_2,255,3438,B0001,C0114,40,152
U+3044,100241706_00013_1,2022,1004,B0001,C0001,91,97
U+3075,100241706_00013_1,2002,1103,B0001,C0002,113,100
U+4EBA,100241706_00013_1,1998,1213,B0001,C0003,155,116
U+6B8A,100241706_00013_1,2007,1357,B0001,C0004,127,172
U+306B,100241706_00013_1,2021,1531,B0001,C0005,77,128
U+5263,100241706_00013_1,1995,1687,B0001,C0006,140,152
U+306E,100241706_00013_1,2021,1847,B0001,C0007,80,87
U+540D,100241706_00013_1,1985,1971,B0001,C0008,121,129
U+4EBA,100241706_00013_1,1994,2131,B0001,C0009,149,112
U+306A,100241706_00013_1,2025,2260,B0001,C0010,88,127
U+308A,100241706_00013_1,2037,2388,B0001,C0011,57,133
U+3057,100241706_00013_1,2017,2545,B0001,C0012,93,124
U+304B,100241706_00013_1,2049,2668,B0001,C0013,51,93
U+308C,100241706_00013_1,2017,2763,B0001,C0014,88,148
U+3069,100241706_00013_1,2027,2927,B0001,C0015,80,105
U+3082,100241706_00013_1,2023,3045,B0001,C0016,67,108
U+5BB9,100241706_00013_1,2003,3189,B0001,C0017,132,149
U+6613,100241706_00013_1,2001,3355,B0001,C0018,99,157
U+306B,100241706_00013_1,2015,3535,B0001,C0019,111,85
U+7D30,100241706_00013_1,1766,993,B0001,C0020,137,128
U+5DE5,100241706_00013_1,1757,1156,B0001,C0021,140,92
U+51FA,100241706_00013_1,1775,1289,B0001,C0022,133,107
U+6765,100241706_00013_1,1765,1409,B0001,C0023,111,179
U+3042,100241706_00013_1,1781,1620,B0001,C0024,92,97
U+304C,100241706_00013_1,1799,1708,B0001,C0025,75,107
U+308B,100241706_00013_1,1805,1819,B0001,C0026,36,81
U+4E8B,100241706_00013_1,1765,1937,B0001,C0027,116,177
U+306A,100241706_00013_1,1779,2116,B0001,C0028,88,131
U+3057,100241706_00013_1,1805,2272,B0001,C0029,28,205
U+6216,100241706_00013_1,1763,2492,B0001,C0030,121,151
U+7537,100241706_00013_1,1766,2673,B0001,C0031,88,155
U+3053,100241706_00013_1,1773,2839,B0001,C0032,83,120
U+306E,100241706_00013_1,1767,2983,B0001,C0033,84,75
U+4EBA,100241706_00013_1,1744,3103,B0001,C0034,139,125
U+306B,100241706_00013_1,1758,3233,B0001,C0035,115,111
U+5200,100241706_00013_1,1770,3384,B0001,C0036,77,96
U+3092,100241706_00013_1,1759,3500,B0001,C0037,113,111
U+983C,100241706_00013_1,1526,1003,B0001,C0038,117,160
U+307F,100241706_00013_1,1564,1169,B0001,C0039,51,135
U+3051,100241706_00013_1,1547,1309,B0001,C0040,101,163
U+308B,100241706_00013_1,1567,1473,B0001,C0041,44,91
U+3068,100241706_00013_1,1567,1564,B0001,C0042,37,135
U+304D,100241706_00013_1,1543,1701,B0001,C0043,75,163
U+80FD,100241706_00013_1,1522,1889,B0001,C0044,125,163
U+6642,100241706_00013_1,1522,2085,B0001,C0045,121,172
U+5206,100241706_00013_1,1555,2256,B0001,C0046,73,175
U+3084,100241706_00013_1,1526,2452,B0001,C0047,109,89
U+3089,100241706_00013_1,1550,2549,B0001,C0048,59,119
U+65E9,100241706_00013_1,1523,2701,B0001,C0049,103,155
U+675F,100241706_00013_1,1518,2881,B0001,C0050,117,167
U+306B,100241706_00013_1,1526,3049,B0001,C0051,105,124
U+51FA,100241706_00013_1,1542,3207,B0001,C0052,100,89
U+6765,100241706_00013_1,1520,3300,B0001,C0053,117,187
U+305B,100241706_00013_1,1520,3499,B0001,C0054,107,109
U+308A,100241706_00013_1,1307,999,B0001,C0055,73,151
U+3053,100241706_00013_1,1302,1171,B0001,C0056,88,116
U+3068,100241706_00013_1,1312,1288,B0001,C0057,71,105
U+306E,100241706_00013_1,1300,1421,B0001,C0058,84,83
U+5916,100241706_00013_1,1271,1535,B0001,C0059,136,143
U+3088,100241706_00013_1,1316,1681,B0001,C0060,57,120
U+308D,100241706_00013_1,1298,1803,B0001,C0061,89,121
U+3053,100241706_00013_1,1306,1943,B0001,C0062,61,93
U+3073,100241706_00013_1,1290,2037,B0001,C0063,97,120
U+5F7C,100241706_00013_1,1276,2185,B0001,C0064,135,135
U+935B,100241706_00013_1,1287,2355,B0001,C0065,124,163
U+6CBB,100241706_00013_1,1290,2533,B0001,C0066,109,123
U+3092,100241706_00013_1,1282,2681,B0001,C0067,101,120
U+307E,100241706_00013_1,1311,2821,B0001,C0068,57,129
U+306D,100241706_00013_1,1290,2952,B0001,C0069,93,132
U+304D,100241706_00013_1,1284,3091,B0001,C0070,113,99
U+99B3,100241706_00013_1,1270,3236,B0001,C0071,131,125
U+305D,100241706_00013_1,1291,3379,B0001,C0072,81,107
U+3046,100241706_00013_1,1308,3487,B0001,C0073,51,124
U+3059,100241706_00013_1,1048,992,B0001,C0074,107,165
U+3079,100241706_00013_1,1039,1153,B0001,C0075,125,84
U+304D,100241706_00013_1,1056,1239,B0001,C0076,80,135
U+3068,100241706_00013_1,1070,1389,B0001,C0077,72,119
U+5176,100241706_00013_1,1032,1525,B0001,C0078,113,160
U+53CB,100241706_00013_1,1043,1699,B0001,C0079,133,124
U+306A,100241706_00013_1,1051,1859,B0001,C0080,73,164
U+308B,100241706_00013_1,1079,2024,B0001,C0081,39,100
U+4EBA,100241706_00013_1,1023,2169,B0001,C0082,141,109
U+306B,100241706_00013_1,1035,2316,B0001,C0083,108,95
U+597D,100241706_00013_1,1028,2455,B0001,C0084,120,131
U+3081,100241706_00013_1,1058,2587,B0001,C0085,77,139
U+308B,100241706_00013_1,1078,2731,B0001,C0086,37,104
U+305F,100241706_00013_1,1040,2883,B0001,C0087,109,119
U+3079,100241706_00013_1,1032,3003,B0001,C0088,129,91
U+7269,100241706_00013_1,1034,3107,B0001,C0089,116,148
U+3092,100241706_00013_1,1046,3259,B0001,C0090,97,108
U+304D,100241706_00013_1,1040,3409,B0001,C0091,87,135
U+309D,100241706_00013_1,1076,3545,B0001,C0092,31,71
U+3042,100241706_00013_1,810,989,B0001,C0093,109,153
U+306F,100241706_00013_1,814,1144,B0001,C0094,100,91
U+305B,100241706_00013_1,803,1229,B0001,C0095,101,117
U+3051,100241706_00013_1,827,1377,B0001,C0096,96,161
U+308B,100241706_00013_1,830,1539,B0001,C0097,73,127
U+306B,100241706_00013_1,800,1704,B0001,C0098,111,95
U+5F7C,100241706_00013_1,799,1840,B0001,C0099,133,147
U+4EBA,100241706_00013_1,788,2005,B0001,C0100,140,127
U+3068,100241706_00013_1,827,2157,B0001,C0101,63,85
U+304B,100241706_00013_1,799,2255,B0001,C0102,111,117
U+304F,100241706_00013_1,832,2353,B0001,C0103,53,137
U+4F55,100241706_00013_1,790,2527,B0001,C0104,124,116
U+4E8B,100241706_00013_1,792,2643,B0001,C0105,129,204
U+3082,100241706_00013_1,823,2856,B0001,C0106,60,112
U+6CB9,100241706_00013_1,792,2987,B0001,C0107,116,137
U+306B,100241706_00013_1,794,3127,B0001,C0108,99,105
U+3066,100241706_00013_1,800,3251,B0001,C0109,91,81
U+88FD,100241706_00013_1,780,3335,B0001,C0110,119,161
U+3057,100241706_00013_1,832,3500,B0001,C0111,31,125
U+305F,100241706_00013_1,580,999,B0001,C0112,73,143
U+308B,100241706_00013_1,600,1143,B0001,C0113,41,107
U+7269,100241706_00013_1,557,1268,B0001,C0114,117,133
U+3092,100241706_00013_1,560,1400,B0001,C0115,113,144
U+3053,100241706_00013_1,575,1553,B0001,C0116,81,123
U+306E,100241706_00013_1,567,1677,B0001,C0117,84,103
U+3081,100241706_00013_1,565,1797,B0001,C0118,91,107
U+308A,100241706_00013_1,577,1905,B0001,C0119,71,168
U+3068,100241706_00013_1,576,2075,B0001,C0120,76,116
U+3044,100241706_00013_1,567,2219,B0001,C0121,92,77
U+3072,100241706_00013_1,557,2300,B0001,C0122,100,123
U+3051,100241706_00013_1,568,2451,B0001,C0123,104,141
U+308B,100241706_00013_1,573,2593,B0001,C0124,76,133
U+306B,100241706_00013_1,555,2739,B0001,C0125,73,120
U+305D,100241706_00013_1,569,2883,B0001,C0126,75,115
U+308C,100241706_00013_1,561,2999,B0001,C0127,77,152
U+3088,100241706_00013_1,572,3152,B0001,C0128,56,107
U+308A,100241706_00013_1,563,3260,B0001,C0129,57,169
U+8C46,100241706_00013_1,545,3475,B0001,C0130,105,139
U+8150,100241706_00013_1,304,987,B0001,C0131,124,176
U+3092,100241706_00013_1,328,1179,B0001,C0132,95,111
