Unicode,Image,X,Y,Block ID,Char ID,Width,Height
U+307F,100249371_00011_1,515,1593,B0001,C0150,26,99
U+306A,100249371_00011_1,496,1692,B0001,C0151,59,83
U+304B,100249371_00011_1,509,1783,B0001,C0152,33,47
U+304F,100249371_00011_1,509,1830,B0001,C0153,27,65
U+306E,100249371_00011_1,499,1908,B0001,C0154,51,63
U+3057,100249371_00011_1,516,2070,B0001,C0155,23,154
U+53F3,100249371_00011_1,317,546,B0001,C0156,70,83
U+67AF,100249371_00011_1,302,661,B0001,C0157,88,91
U+792C,100249371_00011_1,307,752,B0001,C0158,79,132
U+306E,100249371_00011_1,326,915,B0001,C0159,52,57
U+304B,100249371_00011_1,326,991,B0001,C0160,42,70
U+306F,100249371_00011_1,311,1061,B0001,C0161,66,52
U+308A,100249371_00011_1,331,1113,B0001,C0162,35,86
U+306B,100249371_00011_1,310,1214,B0001,C0163,72,58
U+8406,100249371_00011_1,305,1296,B0001,C0164,69,174
U+64A5,100249371_00011_1,290,1471,B0001,C0165,115,105
U+306B,100249371_00011_1,330,1576,B0001,C0166,28,92
U+3066,100249371_00011_1,315,1668,B0001,C0167,56,65
U+3082,100249371_00011_1,322,1733,B0001,C0168,35,84
U+3088,100249371_00011_1,341,1836,B0001,C0169,33,82
U+3057,100249371_00011_1,346,1918,B0001,C0170,13,86
U+3068,100249371_00011_1,328,2015,B0001,C0171,31,78
U+3059,100249371_00011_1,307,2110,B0001,C0172,64,80
U+308B,100249371_00011_1,318,2190,B0001,C0173,43,76
U+4E5F,100249371_00011_1,315,2266,B0001,C0174,75,80
U+677E,100249371_00011_1,126,372,B0001,C0175,88,84
U+306E,100249371_00011_1,132,486,B0001,C0176,66,72
U+307F,100249371_00011_1,118,571,B0001,C0177,85,82
U+3069,100249371_00011_1,157,653,B0001,C0178,74,57
U+308A,100249371_00011_1,149,710,B0001,C0179,40,99
U+4F46,100249371_00011_1,154,995,B0001,C0180,73,71
U+3057,100249371_00011_1,193,1066,B0001,C0181,13,106
U+6625,100249371_00011_1,151,1161,B0001,C0182,39,118
U+306E,100249371_00011_1,152,1304,B0001,C0183,44,56
U+672B,100249371_00011_1,145,1360,B0001,C0184,62,75
U+677E,100249371_00011_1,143,1449,B0001,C0185,58,128
U+306E,100249371_00011_1,151,1603,B0001,C0186,51,36
U+3057,100249371_00011_1,148,1657,B0001,C0187,63,74
U+3093,100249371_00011_1,142,1731,B0001,C0188,83,68
U+306B,100249371_00011_1,166,1792,B0001,C0189,23,72
U+7ACB,100249371_00011_1,145,1880,B0001,C0190,65,85
U+305F,100249371_00011_1,156,1965,B0001,C0191,41,60
U+308B,100249371_00011_1,153,2025,B0001,C0192,39,71
U+7269,100249371_00011_1,137,2096,B0001,C0193,73,68
U+3092,100249371_00011_1,144,2164,B0001,C0194,58,61
U+3068,100249371_00011_1,160,2237,B0001,C0195,35,61
U+308A,100249371_00011_1,157,2298,B0001,C0196,38,76
U+7528,100249371_00011_1,148,2374,B0001,C0197,53,94
U+3086,100249371_00011_1,148,2468,B0001,C0198,54,74
U+3079,100249371_00011_1,131,2516,B0001,C0199,86,63
U+3057,100249371_00011_1,167,2570,B0001,C0200,17,139
U+3088,100249371_00011_2,1618,448,B0001,C0001,33,77
U+304F,100249371_00011_2,1613,525,B0001,C0002,31,87
U+6E6F,100249371_00011_2,1587,641,B0001,C0003,87,134
U+716E,100249371_00011_2,1585,777,B0001,C0004,84,130
U+3057,100249371_00011_2,1612,907,B0001,C0005,26,118
U+3066,100249371_00011_2,1597,1025,B0001,C0006,46,74
U+6E05,100249371_00011_2,1580,1122,B0001,C0007,85,118
U+6C34,100249371_00011_2,1585,1240,B0001,C0008,78,98
U+4E00,100249371_00011_2,1586,1376,B0001,C0009,73,16
U+5347,100249371_00011_2,1588,1406,B0001,C0010,70,132
U+306E,100249371_00011_2,1595,1557,B0001,C0011,50,74
U+4E2D,100249371_00011_2,1586,1631,B0001,C0012,63,112
U+3078,100249371_00011_2,1584,1743,B0001,C0013,75,55
U+77F3,100249371_00011_2,1585,1818,B0001,C0014,70,87
U+6C7A,100249371_00011_2,1577,1932,B0001,C0015,84,87
U+660E,100249371_00011_2,1569,2028,B0001,C0016,92,83
U+7D30,100249371_00011_2,1580,2126,B0001,C0017,83,99
U+672B,100249371_00011_2,1578,2225,B0001,C0018,74,69
U+62FE,100249371_00011_2,1577,2358,B0001,C0019,78,114
U+5301,100249371_00011_2,1598,2511,B0001,C0020,43,155
U+77F3,100249371_00011_2,1421,466,B0001,C0021,70,102
U+7070,100249371_00011_2,1406,569,B0001,C0022,92,141
U+5F10,100249371_00011_2,1416,735,B0001,C0023,83,95
U+5408,100249371_00011_2,1414,854,B0001,C0024,92,115
U+304B,100249371_00011_2,1443,986,B0001,C0025,37,68
U+304D,100249371_00011_2,1433,1029,B0001,C0026,42,112
U+307E,100249371_00011_2,1433,1150,B0001,C0027,43,105
U+305C,100249371_00011_2,1419,1245,B0001,C0028,82,94
U+6B64,100249371_00011_2,1413,1365,B0001,C0029,80,87
U+6C34,100249371_00011_2,1403,1470,B0001,C0030,87,108
U+306B,100249371_00011_2,1440,1578,B0001,C0031,19,78
U+4E8C,100249371_00011_2,1416,1683,B0001,C0032,78,67
U+663C,100249371_00011_2,1411,1780,B0001,C0033,68,138
U+591C,100249371_00011_2,1407,1918,B0001,C0034,85,136
U+3072,100249371_00011_2,1416,2082,B0001,C0035,74,80
U+305F,100249371_00011_2,1434,2162,B0001,C0036,36,79
U+3057,100249371_00011_2,1443,2241,B0001,C0037,16,81
U+304A,100249371_00011_2,1410,2335,B0001,C0038,84,59
U+304D,100249371_00011_2,1435,2394,B0001,C0039,39,98
U+3068,100249371_00011_2,1443,2517,B0001,C0040,31,81
U+308A,100249371_00011_2,1433,2599,B0001,C0041,41,83
U+51FA,100249371_00011_2,1243,469,B0001,C0042,92,75
U+3057,100249371_00011_2,1279,544,B0001,C0043,25,105
U+3066,100249371_00011_2,1277,649,B0001,C0044,17,104
U+6E05,100249371_00011_2,1241,770,B0001,C0045,84,120
U+6C34,100249371_00011_2,1239,908,B0001,C0046,91,82
U+306B,100249371_00011_2,1275,990,B0001,C0047,25,83
U+3066,100249371_00011_2,1258,1073,B0001,C0048,46,66
U+6D41,100249371_00011_2,1237,1173,B0001,C0049,95,103
U+3057,100249371_00011_2,1283,1276,B0001,C0050,17,93
U+3042,100249371_00011_2,1253,1396,B0001,C0051,67,82
U+3089,100249371_00011_2,1256,1478,B0001,C0052,39,85
U+3072,100249371_00011_2,1237,1563,B0001,C0053,86,78
U+306B,100249371_00011_2,1267,1646,B0001,C0054,27,62
U+3057,100249371_00011_2,1270,1708,B0001,C0055,20,81
U+3066,100249371_00011_2,1260,1789,B0001,C0056,44,58
U+5176,100249371_00011_2,1268,1862,B0001,C0057,34,113
U+3046,100249371_00011_2,1262,1975,B0001,C0058,35,113
U+3078,100249371_00011_2,1234,2088,B0001,C0059,87,50
U+524D,100249371_00011_2,1257,2145,B0001,C0060,69,114
U+6CD5,100249371_00011_2,1245,2260,B0001,C0061,75,94
U+306E,100249371_00011_2,1248,2380,B0001,C0062,61,52
U+3054,100249371_00011_2,1248,2445,B0001,C0063,85,78
U+3068,100249371_00011_2,1267,2523,B0001,C0064,30,70
U+304F,100249371_00011_2,1259,2593,B0001,C0065,32,85
U+7802,100249371_00011_2,1059,465,B0001,C0066,108,79
U+7CD6,100249371_00011_2,1059,544,B0001,C0067,96,133
U+306B,100249371_00011_2,1091,680,B0001,C0068,24,72
U+3066,100249371_00011_2,1077,752,B0001,C0069,46,76
U+716E,100249371_00011_2,1065,839,B0001,C0070,84,133
U+3064,100249371_00011_2,1071,1003,B0001,C0071,79,72
U+3081,100249371_00011_2,1074,1075,B0001,C0072,73,72
U+308B,100249371_00011_2,1089,1147,B0001,C0073,43,84
U+306A,100249371_00011_2,1067,1231,B0001,C0074,69,96
U+308A,100249371_00011_2,1087,1327,B0001,C0075,37,101
U+51E1,100249371_00011_2,905,534,B0001,C0076,73,94
U+3057,100249371_00011_2,901,662,B0001,C0077,61,105
U+3076,100249371_00011_2,872,770,B0001,C0078,114,81
U+307F,100249371_00011_2,920,851,B0001,C0079,25,74
U+3042,100249371_00011_2,902,948,B0001,C0080,72,85
U+308B,100249371_00011_2,914,1033,B0001,C0081,41,60
U+3082,100249371_00011_2,914,1119,B0001,C0082,45,106
U+306E,100249371_00011_2,898,1225,B0001,C0083,60,61
U+716E,100249371_00011_2,898,1308,B0001,C0084,75,143
U+6CD5,100249371_00011_2,890,1457,B0001,C0085,85,108
U+307F,100249371_00011_2,925,1584,B0001,C0086,25,86
U+306A,100249371_00011_2,904,1670,B0001,C0087,66,82
U+304B,100249371_00011_2,920,1763,B0001,C0088,34,60
U+304F,100249371_00011_2,910,1823,B0001,C0089,34,72
U+306E,100249371_00011_2,898,1903,B0001,C0090,54,56
U+5982,100249371_00011_2,887,1969,B0001,C0091,93,61
U+304F,100249371_00011_2,919,2030,B0001,C0092,25,76
U+3059,100249371_00011_2,896,2114,B0001,C0093,53,88
U+3079,100249371_00011_2,876,2162,B0001,C0094,106,82
U+3057,100249371_00011_2,918,2244,B0001,C0095,22,167
U+4ECF,100249371_00011_2,703,341,B0001,C0096,114,131
U+624B,100249371_00011_2,725,486,B0001,C0097,52,129
U+67D1,100249371_00011_2,691,615,B0001,C0098,116,131
U+3060,100249371_00011_2,769,866,B0001,C0099,67,92
U+3044,100249371_00011_2,749,959,B0001,C0100,59,34
U+3031,100249371_00011_2,773,1007,B0001,C0101,36,96
U+306E,100249371_00011_2,762,1121,B0001,C0102,42,49
U+82E5,100249371_00011_2,760,1190,B0001,C0103,53,108
U+304D,100249371_00011_2,769,1303,B0001,C0104,33,95
U+3082,100249371_00011_2,771,1419,B0001,C0105,30,76
U+306E,100249371_00011_2,762,1495,B0001,C0106,40,53
U+3092,100249371_00011_2,747,1568,B0001,C0107,68,55
U+8F2A,100249371_00011_2,739,1644,B0001,C0108,87,100
U+5207,100249371_00011_2,738,1744,B0001,C0109,86,66
U+306B,100249371_00011_2,774,1810,B0001,C0110,23,66
U+3057,100249371_00011_2,781,1876,B0001,C0111,11,63
U+3066,100249371_00011_2,758,1939,B0001,C0112,35,59
U+662F,100249371_00011_2,673,871,B0001,C0113,47,101
U+3092,100249371_00011_2,669,976,B0001,C0114,52,64
U+4ECF,100249371_00011_2,656,1069,B0001,C0115,72,67
U+624B,100249371_00011_2,674,1140,B0001,C0116,33,76
U+67D1,100249371_00011_2,649,1215,B0001,C0117,76,83
U+3068,100249371_00011_2,680,1305,B0001,C0118,25,66
U+53F7,100249371_00011_2,668,1381,B0001,C0119,51,95
U+3057,100249371_00011_2,677,1471,B0001,C0120,28,84
U+3066,100249371_00011_2,670,1555,B0001,C0121,39,53
U+6F2C,100249371_00011_2,657,1625,B0001,C0122,65,110
U+308B,100249371_00011_2,688,1735,B0001,C0123,23,78
U+306A,100249371_00011_2,668,1833,B0001,C0124,50,73
U+308A,100249371_00011_2,684,1909,B0001,C0125,21,77
U+3053,100249371_00011_2,708,2016,B0001,C0126,63,87
U+308C,100249371_00011_2,714,2109,B0001,C0127,46,106
U+3092,100249371_00011_2,705,2222,B0001,C0128,78,76
U+3046,100249371_00011_2,729,2322,B0001,C0129,33,133
U+3059,100249371_00011_2,716,2455,B0001,C0130,51,103
U+304F,100249371_00011_2,724,2558,B0001,C0131,30,116
U+8F2A,100249371_00011_2,519,453,B0001,C0132,103,106
U+304E,100249371_00011_2,551,559,B0001,C0133,72,109
U+308A,100249371_00011_2,558,668,B0001,C0134,41,95
U+306B,100249371_00011_2,567,759,B0001,C0135,25,75
U+3057,100249371_00011_2,567,839,B0001,C0136,24,101
U+3066,100249371_00011_2,555,940,B0001,C0137,48,65
U+3088,100249371_00011_2,562,1019,B0001,C0138,38,77
U+304F,100249371_00011_2,563,1096,B0001,C0139,24,71
U+3031,100249371_00011_2,560,1136,B0001,C0140,47,150
U+6E6F,100249371_00011_2,537,1335,B0001,C0141,87,86
U+716E,100249371_00011_2,537,1421,B0001,C0142,79,116
U+3057,100249371_00011_2,574,1557,B0001,C0143,15,105
U+716E,100249371_00011_2,535,1680,B0001,C0144,82,139
U+6CD5,100249371_00011_2,534,1821,B0001,C0145,81,99
U+677E,100249371_00011_2,529,1945,B0001,C0146,91,78
U+306E,100249371_00011_2,551,2038,B0001,C0147,56,61
U+307F,100249371_00011_2,563,2109,B0001,C0148,27,78
U+3069,100249371_00011_2,567,2187,B0001,C0149,65,74
U+308A,100249371_00011_2,561,2261,B0001,C0150,33,76
U+306E,100249371_00011_2,549,2337,B0001,C0151,54,60
U+5982,100249371_00011_2,534,2405,B0001,C0152,82,42
U+304F,100249371_00011_2,563,2447,B0001,C0153,32,50
U+3059,100249371_00011_2,558,2503,B0001,C0154,39,84
U+3079,100249371_00011_2,522,2550,B0001,C0155,95,73
U+3057,100249371_00011_2,533,2495,B0001,C0156,71,187
U+91D1,100249371_00011_2,352,349,B0001,C0157,90,137
U+67D1,100249371_00011_2,342,607,B0001,C0158,98,116
U+5C0F,100249371_00011_2,352,874,B0001,C0159,91,75
U+5200,100249371_00011_2,364,986,B0001,C0160,65,64
U+306B,100249371_00011_2,385,1075,B0001,C0161,25,79
U+3066,100249371_00011_2,370,1154,B0001,C0162,42,83
U+6240,100249371_00011_2,357,1284,B0001,C0163,90,80
U+3005,100249371_00011_2,387,1364,B0001,C0164,31,92
U+3078,100249371_00011_2,354,1483,B0001,C0165,83,42
U+5C11,100249371_00011_2,354,1540,B0001,C0166,78,97
U+3057,100249371_00011_2,393,1639,B0001,C0167,16,115
U+3064,100249371_00011_2,363,1772,B0001,C0168,74,35
U+309D,100249371_00011_2,394,1807,B0001,C0169,27,56
U+5207,100249371_00011_2,332,1902,B0001,C0170,115,97
U+76EE,100249371_00011_2,374,2003,B0001,C0171,52,92
U+3092,100249371_00011_2,364,2099,B0001,C0172,66,80
U+5165,100249371_00011_2,348,2205,B0001,C0173,94,73
U+308C,100249371_00011_2,372,2256,B0001,C0174,48,119
U+3088,100249371_00011_2,376,2391,B0001,C0175,36,82
U+304F,100249371_00011_2,374,2473,B0001,C0176,25,66
U+3031,100249371_00011_2,371,2517,B0001,C0177,54,149
U+6E6F,100249371_00011_2,177,462,B0001,C0178,95,97
U+716E,100249371_00011_2,185,563,B0001,C0179,77,120
U+3057,100249371_00011_2,215,699,B0001,C0180,18,108
U+3066,100249371_00011_2,195,807,B0001,C0181,48,72
U+5176,100249371_00011_2,195,902,B0001,C0182,44,121
U+4E0A,100249371_00011_2,183,1023,B0001,C0183,64,70
U+524D,100249371_00011_2,186,1124,B0001,C0184,80,104
U+6CD5,100249371_00011_2,172,1239,B0001,C0185,87,91
U+306E,100249371_00011_2,186,1334,B0001,C0186,58,60
U+5982,100249371_00011_2,183,1409,B0001,C0187,77,65
U+304F,100249371_00011_2,205,1474,B0001,C0188,29,81
U+7802,100249371_00011_2,175,1594,B0001,C0189,98,71
U+7CD6,100249371_00011_2,175,1675,B0001,C0190,98,112
U+306B,100249371_00011_2,212,1787,B0001,C0191,23,76
U+3066,100249371_00011_2,197,1863,B0001,C0192,40,72
U+716E,100249371_00011_2,193,1938,B0001,C0193,69,118
U+3064,100249371_00011_2,203,2083,B0001,C0194,59,55
U+3081,100249371_00011_2,193,2138,B0001,C0195,74,72
U+308B,100249371_00011_2,210,2210,B0001,C0196,41,66
U+306A,100249371_00011_2,195,2285,B0001,C0197,62,103
U+308A,100249371_00011_2,214,2388,B0001,C0198,34,96
U+8304,100249371_00012_1,1544,365,B0001,C0001,96,123
U+5B50,100249371_00012_1,1561,587,B0001,C0002,64,87
U+3044,100249371_00012_1,1615,820,B0001,C0003,53,32
U+305F,100249371_00012_1,1628,861,B0001,C0004,32,49
U+3064,100249371_00012_1,1614,910,B0001,C0005,56,54
U+3066,100249371_00012_1,1634,965,B0001,C0006,19,87
U+5C0F,100249371_00012_1,1609,1068,B0001,C0007,70,58
U+3055,100249371_00012_1,1630,1126,B0001,C0008,29,61
U+306A,100249371_00012_1,1616,1210,B0001,C0009,52,65
U+308B,100249371_00012_1,1628,1284,B0001,C0010,31,44
U+3082,100249371_00012_1,1628,1345,B0001,C0011,24,62
U+306E,100249371_00012_1,1615,1407,B0001,C0012,47,57
U+3092,100249371_00012_1,1612,1464,B0001,C0013,47,72
U+3068,100249371_00012_1,1538,827,B0001,C0014,36,68
U+308A,100249371_00012_1,1540,895,B0001,C0015,31,84
U+3082,100249371_00012_1,1535,990,B0001,C0016,29,89
U+3061,100249371_00012_1,1535,1079,B0001,C0017,38,80
U+3086,100249371_00012_1,1527,1159,B0001,C0018,52,80
U+3079,100249371_00012_1,1518,1218,B0001,C0019,73,69
U+3057,100249371_00012_1,1539,1287,B0001,C0020,29,242
U+5C0F,100249371_00012_1,1546,1574,B0001,C0021,101,93
U+5200,100249371_00012_1,1569,1667,B0001,C0022,61,73
U+306B,100249371_00012_1,1577,1750,B0001,C0023,28,74
U+3066,100249371_00012_1,1562,1825,B0001,C0024,39,60
U+6240,100249371_00012_1,1543,1919,B0001,C0025,98,117
U+3005,100249371_00012_1,1589,2036,B0001,C0026,25,63
U+3078,100249371_00012_1,1549,2131,B0001,C0027,83,41
U+5207,100249371_00012_1,1542,2187,B0001,C0028,98,89
U+76EE,100249371_00012_1,1566,2276,B0001,C0029,53,106
U+3092,100249371_00012_1,1555,2384,B0001,C0030,76,89
U+5165,100249371_00012_1,1551,2508,B0001,C0031,87,60
U+308C,100249371_00012_1,1574,2560,B0001,C0032,52,129
U+3088,100249371_00012_1,1404,472,B0001,C0033,32,71
U+304F,100249371_00012_1,1403,543,B0001,C0034,24,70
U+3031,100249371_00012_1,1399,581,B0001,C0035,53,164
U+6E6F,100249371_00012_1,1377,778,B0001,C0036,84,96
U+716E,100249371_00012_1,1378,874,B0001,C0037,76,114
U+3057,100249371_00012_1,1405,1000,B0001,C0038,23,98
U+3066,100249371_00012_1,1391,1098,B0001,C0039,40,72
U+5176,100249371_00012_1,1389,1192,B0001,C0040,42,127
U+4E0A,100249371_00012_1,1383,1319,B0001,C0041,62,67
U+524D,100249371_00012_1,1384,1414,B0001,C0042,74,116
U+6CD5,100249371_00012_1,1370,1531,B0001,C0043,89,106
U+306E,100249371_00012_1,1389,1658,B0001,C0044,49,66
U+5982,100249371_00012_1,1366,1726,B0001,C0045,91,62
U+304F,100249371_00012_1,1398,1788,B0001,C0046,25,83
U+7802,100249371_00012_1,1364,1898,B0001,C0047,103,67
U+7CD6,100249371_00012_1,1358,1986,B0001,C0048,101,107
U+306B,100249371_00012_1,1396,2093,B0001,C0049,32,85
U+3066,100249371_00012_1,1382,2180,B0001,C0050,45,63
U+716E,100249371_00012_1,1366,2251,B0001,C0051,95,120
U+8A70,100249371_00012_1,1361,2371,B0001,C0052,104,112
U+308B,100249371_00012_1,1404,2483,B0001,C0053,33,54
U+4E5F,100249371_00012_1,1383,2543,B0001,C0054,66,72
U+51E1,100249371_00012_1,1199,524,B0001,C0055,78,96
U+4E38,100249371_00012_1,1198,656,B0001,C0056,71,103
U+306A,100249371_00012_1,1201,787,B0001,C0057,72,77
U+308B,100249371_00012_1,1215,864,B0001,C0058,43,78
U+3082,100249371_00012_1,1215,942,B0001,C0059,40,112
U+306E,100249371_00012_1,1204,1054,B0001,C0060,58,74
U+6216,100249371_00012_1,1199,1141,B0001,C0061,81,89
U+306F,100249371_00012_1,1206,1252,B0001,C0062,57,36
U+5927,100249371_00012_1,1183,1299,B0001,C0063,88,92
U+306A,100249371_00012_1,1201,1404,B0001,C0064,69,84
U+308B,100249371_00012_1,1221,1488,B0001,C0065,32,67
U+7269,100249371_00012_1,1197,1555,B0001,C0066,77,89
U+90FD,100249371_00012_1,1188,1672,B0001,C0067,100,101
U+3066,100249371_00012_1,1221,1773,B0001,C0068,22,101
U+5C0F,100249371_00012_1,1188,1885,B0001,C0069,90,53
U+5200,100249371_00012_1,1206,1967,B0001,C0070,57,59
U+306B,100249371_00012_1,1218,2045,B0001,C0071,24,64
U+3066,100249371_00012_1,1209,2109,B0001,C0072,41,66
U+5207,100249371_00012_1,1176,2200,B0001,C0073,103,59
U+76EE,100249371_00012_1,1211,2259,B0001,C0074,52,84
U+3092,100249371_00012_1,1195,2360,B0001,C0075,69,63
U+5165,100249371_00012_1,1188,2444,B0001,C0076,90,59
U+716E,100249371_00012_1,1199,2501,B0001,C0077,79,116
U+4E5F,100249371_00012_1,1214,2617,B0001,C0078,75,76
U+84EE,100249371_00012_1,1009,364,B0001,C0079,85,147
U+6839,100249371_00012_1,1001,597,B0001,C0080,109,100
U+3046,100249371_00012_1,1033,813,B0001,C0081,32,99
U+3059,100249371_00012_1,1029,912,B0001,C0082,42,76
U+304F,100249371_00012_1,1036,988,B0001,C0083,22,66
U+8F2A,100249371_00012_1,999,1079,B0001,C0084,99,105
U+304E,100249371_00012_1,1031,1185,B0001,C0085,82,85
U+308A,100249371_00012_1,1027,1270,B0001,C0086,46,113
U+3042,100249371_00012_1,1021,1385,B0001,C0087,72,84
U+308B,100249371_00012_1,1032,1469,B0001,C0088,38,84
U+3072,100249371_00012_1,1019,1553,B0001,C0089,72,75
U+306F,100249371_00012_1,1022,1655,B0001,C0090,59,38
U+306F,100249371_00012_1,1033,1704,B0001,C0091,41,93
U+3059,100249371_00012_1,1022,1797,B0001,C0092,55,88
U+304B,100249371_00012_1,1030,1885,B0001,C0093,30,57
U+3072,100249371_00012_1,1019,1944,B0001,C0094,71,65
U+306B,100249371_00012_1,1041,2027,B0001,C0095,36,68
U+304D,100249371_00012_1,1024,2106,B0001,C0096,47,107
U+308B,100249371_00012_1,1031,2213,B0001,C0097,37,69
U+306A,100249371_00012_1,1020,2304,B0001,C0098,61,78
U+308A,100249371_00012_1,1030,2382,B0001,C0099,42,93
U+7AF9,100249371_00012_1,830,373,B0001,C0100,105,126
U+306E,100249371_00012_1,858,522,B0001,C0101,52,50
U+5B50,100249371_00012_1,852,621,B0001,C0102,66,78
U+8F2A,100249371_00012_1,829,822,B0001,C0103,93,110
U+304E,100249371_00012_1,858,977,B0001,C0104,71,108
U+308A,100249371_00012_1,858,1085,B0001,C0105,36,98
U+9EC4,100249371_00012_1,685,376,B0001,C0106,66,142
U+74DC,100249371_00012_1,680,605,B0001,C0107,87,91
U+81F3,100249371_00012_1,681,818,B0001,C0108,78,113
U+3066,100249371_00012_1,696,932,B0001,C0109,27,121
U+308F,100249371_00012_1,666,1078,B0001,C0110,87,79
U+304B,100249371_00012_1,702,1157,B0001,C0111,32,70
U+304D,100249371_00012_1,694,1227,B0001,C0112,34,108
U+3082,100249371_00012_1,692,1355,B0001,C0113,42,102
U+306E,100249371_00012_1,676,1457,B0001,C0114,64,69
U+3092,100249371_00012_1,672,1552,B0001,C0115,69,68
U+8F2A,100249371_00012_1,663,1652,B0001,C0116,90,99
U+304E,100249371_00012_1,689,1751,B0001,C0117,76,108
U+308A,100249371_00012_1,692,1859,B0001,C0118,43,103
U+306B,100249371_00012_1,699,1969,B0001,C0119,37,61
U+304D,100249371_00012_1,691,2034,B0001,C0120,48,107
U+308B,100249371_00012_1,696,2141,B0001,C0121,42,84
U+306A,100249371_00012_1,684,2225,B0001,C0122,49,94
U+308A,100249371_00012_1,704,2319,B0001,C0123,35,109
U+671D,100249371_00012_1,492,376,B0001,C0124,92,116
U+74DC,100249371_00012_1,499,597,B0001,C0125,97,107
U+76AE,100249371_00012_1,502,811,B0001,C0126,72,130
U+3092,100249371_00012_1,509,941,B0001,C0127,53,78
U+3080,100249371_00012_1,500,1043,B0001,C0128,79,71
U+304D,100249371_00012_1,521,1117,B0001,C0129,35,100
U+53BB,100249371_00012_1,502,1241,B0001,C0130,53,96
U+308A,100249371_00012_1,511,1337,B0001,C0131,40,92
U+89D2,100249371_00012_1,497,1442,B0001,C0132,76,128
U+306B,100249371_00012_1,491,1598,B0001,C0133,74,50
U+3075,100249371_00012_1,485,1685,B0001,C0134,85,82
U+3068,100249371_00012_1,528,1767,B0001,C0135,24,80
U+304F,100249371_00012_1,522,1847,B0001,C0136,27,78
U+304D,100249371_00012_1,510,1950,B0001,C0137,51,107
U+308B,100249371_00012_1,522,2057,B0001,C0138,34,89
U+306A,100249371_00012_1,513,2148,B0001,C0139,53,96
U+308A,100249371_00012_1,526,2244,B0001,C0140,37,102
U+51AC,100249371_00012_1,327,384,B0001,C0141,71,143
U+74DC,100249371_00012_1,320,599,B0001,C0142,100,101
U+76AE,100249371_00012_1,322,820,B0001,C0143,72,111
U+3092,100249371_00012_1,329,931,B0001,C0144,61,91
U+3080,100249371_00012_1,324,1040,B0001,C0145,85,80
U+304D,100249371_00012_1,344,1125,B0001,C0146,32,93
U+53BB,100249371_00012_1,327,1235,B0001,C0147,46,78
U+308A,100249371_00012_1,342,1313,B0001,C0148,39,90
U+307B,100249371_00012_1,319,1448,B0001,C0149,84,73
U+305D,100249371_00012_1,339,1538,B0001,C0150,42,86
U+304F,100249371_00012_1,350,1624,B0001,C0151,31,75
U+89D2,100249371_00012_1,336,1721,B0001,C0152,64,132
U+306B,100249371_00012_1,354,1861,B0001,C0153,27,60
U+304D,100249371_00012_1,340,1936,B0001,C0154,48,112
U+308B,100249371_00012_1,346,2048,B0001,C0155,48,78
U+306A,100249371_00012_1,345,2126,B0001,C0156,37,101
U+308A,100249371_00012_1,348,2227,B0001,C0157,38,119
U+897F,100249371_00012_1,142,399,B0001,C0158,81,89
U+74DC,100249371_00012_1,145,615,B0001,C0159,91,93
U+76AE,100249371_00012_1,148,806,B0001,C0160,73,120
U+3092,100249371_00012_1,154,926,B0001,C0161,62,80
U+3080,100249371_00012_1,157,1042,B0001,C0162,72,75
U+304D,100249371_00012_1,179,1117,B0001,C0163,29,92
U+3055,100249371_00012_1,151,1237,B0001,C0164,52,75
U+308A,100249371_00012_1,179,1312,B0001,C0165,27,78
